"restaurant_name","cnt","avg_rating","avg_price","avg_delivery_time"
"Shawarma Inn",1,4.199999809265137,150.0,48.0
"Shawarmaa Hunt",1,4.199999809265137,100.0,29.0
"Shawarmaniac",1,4.199999809265137,100.0,49.0
"Sheeba Delicious",1,4.199999809265137,300.0,39.0
"Sheeba's Cuisine",1,4.199999809265137,150.0,26.0
"Sherlock's - Lounge & Kitchen",1,4.199999809265137,200.0,39.0
"Sherton Restaurant",1,4.199999809265137,350.0,32.0
"Shifu's",1,4.199999809265137,300.0,48.0
"Shiraj Restaurant",1,4.199999809265137,150.0,26.0
"Shiraz Golden Restaurant",1,4.199999809265137,200.0,35.0
"Shiv Bakers & Restaurant",1,4.199999809265137,50.0,40.0
"Shiv Doodh Bhandar",1,4.199999809265137,250.0,16.0
"Shiv Hotel",1,4.199999809265137,100.0,30.0
"Shiv Shakti Ice Cream",1,4.199999809265137,100.0,21.0
"Chinese Inn",1,4.199999809265137,150.0,28.0
"Chinese Room",1,4.199999809265137,150.0,32.0
"Ching Chong",1,4.199999809265137,100.0,41.0
"Ching Ming",1,4.199999809265137,100.0,23.0
"Chirmi Kitchen Bar",1,4.199999809265137,50.0,25.0
"Chitale Express",1,4.199999809265137,200.0,11.0
"Chitra Homely Foods",1,4.199999809265137,200.0,16.0
"Chkn N Burger",1,4.199999809265137,100.0,33.0
"Chocko Choza",1,4.199999809265137,200.0,28.0
"Chocolate Temptation",1,4.199999809265137,150.0,54.0
"Choice Corner Restaurant",1,4.199999809265137,200.0,40.0
"Chopstix - A Chinese Kitchen",1,4.199999809265137,150.0,33.0
"Chotu Bhai Chaat",1,4.199999809265137,250.0,26.0
"Chotu Tea Stall",1,4.199999809265137,250.0,36.0
"Chufang The Kitchen",1,4.199999809265137,200.0,43.0
"Chulah- The Amritsari Dhaba",1,4.199999809265137,250.0,41.0
"Chung Fa",1,4.199999809265137,200.0,39.0
"Chung Wah",2,4.199999809265137,425.0,43.0
"Church Street Social",1,4.199999809265137,100.0,32.0
"Chuskiyan The Tea Cafe",1,4.199999809265137,150.0,32.0
"Chusta Junction",1,4.199999809265137,100.0,32.0
"Cinema Cafe",1,4.199999809265137,200.0,27.0
"Cinnammal Fine Dining Veg Restaurant",1,4.199999809265137,250.0,22.0
"CIT Cafe",1,4.199999809265137,200.0,41.0
"Citi Bakers",1,4.199999809265137,100.0,23.0
"City Heart Restaurant",1,4.199999809265137,200.0,28.0
"City Spark",1,4.199999809265137,100.0,44.0
"Classic Malaysian Parrota",1,4.199999809265137,150.0,28.0
"Cloud khichdi",1,4.199999809265137,100.0,37.0
"Cluckers",1,4.199999809265137,150.0,28.0
"Cock Ra Co",1,4.199999809265137,100.0,29.0
"Coco Osteria",1,4.199999809265137,300.0,28.0
"Cocoon Hotel",1,4.199999809265137,100.0,26.0
"Cocopots",1,4.199999809265137,600.0,48.0
"Coffee By Di Bella",1,4.199999809265137,200.0,22.0
"Coffee Clan",1,4.199999809265137,100.0,33.0
"Coffee Shastra",1,4.199999809265137,150.0,47.0
"Coffeelaza Cafe",1,4.199999809265137,150.0,31.0
"Cofi Club",1,4.199999809265137,150.0,30.0
"Comfort Food By Godwit",1,4.199999809265137,100.0,48.0
"Comida-Double Tree by Hilton Goa",1,4.199999809265137,300.0,85.0
"Conical Gaufres",1,4.199999809265137,150.0,29.0
"Cook Dooh Kooh",1,4.199999809265137,150.0,44.0
"Cool Point Shahi Tukda",1,4.199999809265137,150.0,50.0
"Copper Chocs",1,4.199999809265137,200.0,24.0
"Corner Point Family Restaurant And Lounge",1,4.199999809265137,100.0,36.0
"Country Express Home Cafe",1,4.199999809265137,250.0,26.0
"Courtyard Mashaal By The Carlton Hotel",1,4.199999809265137,150.0,33.0
"Cozy Corner",1,4.199999809265137,150.0,45.0
"Craft Coffee",1,4.199999809265137,100.0,49.0
"Crazy Shakes",1,4.199999809265137,150.0,17.0
"Cream & Spicy",1,4.199999809265137,100.0,26.0
"Cream Craver",1,4.199999809265137,250.0,32.0
"Cream N Trust",1,4.199999809265137,100.0,32.0
"Creambell",1,4.199999809265137,100.0,51.0
"Cremecup.in",1,4.199999809265137,400.0,60.0
"Crezzy Cream 14",1,4.199999809265137,250.0,19.0
"Crunch Bell",1,4.199999809265137,100.0,21.0
"Crunchy Creme",1,4.199999809265137,150.0,55.0
"Crustum",1,4.199999809265137,150.0,32.0
"Crystal Chimney",1,4.199999809265137,150.0,31.0
"C'sons - RepEat",1,4.199999809265137,100.0,21.0
"Culture Bakery Cafe",1,4.199999809265137,200.0,50.0
"Curry Patta",1,4.199999809265137,200.0,47.0
"Curry Up",1,4.199999809265137,100.0,29.0
"Cut The Damn Cake",1,4.199999809265137,100.0,44.0
"Cutting Chay",1,4.199999809265137,350.0,27.0
"D Burger N' Bite",1,4.199999809265137,200.0,24.0
"D Whirl Street",1,4.199999809265137,200.0,51.0
"Daawat-E-Khaas",1,4.199999809265137,200.0,29.0
"Dadar Social",1,4.199999809265137,200.0,40.0
"Daddies",1,4.199999809265137,100.0,46.0
"Daebak Cafe - Delight In Every Bite",1,4.199999809265137,100.0,46.0
"Dakshin Swaad",1,4.199999809265137,150.0,22.0
"Damn",1,4.199999809265137,250.0,35.0
"Dango Cake",1,4.199999809265137,150.0,49.0
"Dangus",1,4.199999809265137,250.0,35.0
"Danish Bamboo House",1,4.199999809265137,200.0,30.0
"Danish Kabab",1,4.199999809265137,200.0,44.0
"Danish Restaurant",1,4.199999809265137,250.0,24.0
"Dar Es Salaam Resto",1,4.199999809265137,150.0,43.0
"Darao Pothik Bor",1,4.199999809265137,100.0,52.0
"Darbar E Khas",1,4.199999809265137,100.0,30.0
"Darjeeling Food Point",1,4.199999809265137,100.0,31.0
"Darling Bakery",2,4.199999809265137,275.0,18.5
"Dashi Dimsum & Sushi Bar",1,4.199999809265137,100.0,34.0
"Dashmesh Veg Point",1,4.199999809265137,100.0,35.0
"Datta Krupa Kitchen",1,4.199999809265137,200.0,45.0
"David's Cafe & Restaurant",1,4.199999809265137,200.0,57.0
"Daya Restaurant",1,4.199999809265137,200.0,26.0
"De Brasserie Cafe & Bakery",1,4.199999809265137,150.0,36.0
"De Italian Pizza Bakker's",1,4.199999809265137,150.0,26.0
"De Rollz",1,4.199999809265137,200.0,31.0
"De Thali - Desi Meals & More",1,4.199999809265137,300.0,40.0
"Deccan Bakery And Sweet",1,4.199999809265137,150.0,35.0
"Deccan Elite",1,4.199999809265137,200.0,44.0
"Deel Sons Bar N Restaurant",1,4.199999809265137,150.0,43.0
"Deen Restaurant",1,4.199999809265137,200.0,29.0
"Deep Corner",1,4.199999809265137,100.0,39.0
"Deepee",1,4.199999809265137,150.0,29.0
"Dehaati",1,4.199999809265137,100.0,23.0
"Dehat",1,4.199999809265137,100.0,39.0
"Delhi Chaat",1,4.199999809265137,100.0,29.0
"Delhi Chatka",1,4.199999809265137,100.0,28.0
"Delhi Darbar Chandni Chowk Chaat Tikki Wale",1,4.199999809265137,100.0,36.0
"Delhi Streets",1,4.199999809265137,100.0,21.0
"Delhi Zaika Kathi Rolls",1,4.199999809265137,100.0,23.0
"Delicious 29 Pizza",1,4.199999809265137,200.0,52.0
"Delish By Home's Kitchen",1,4.199999809265137,200.0,42.0
"Deliure & The Eatrium",1,4.199999809265137,100.0,31.0
"Denmarrk Drive-Inn Restaurant",1,4.199999809265137,150.0,30.0
"Desi Paranthe Aur Chai",1,4.199999809265137,100.0,42.0
"Desi Tadka Jain Restaurant",1,4.199999809265137,150.0,35.0
"Dessi Dumplings",1,4.199999809265137,150.0,40.0
"Dessi Kitchen",1,4.199999809265137,250.0,34.0
"Deviram Sweets",1,4.199999809265137,300.0,24.0
"Deviram Sweets & Restaurant",1,4.199999809265137,300.0,15.0
"Devi's Coffee Bar",1,4.199999809265137,100.0,28.0
"Dhaba By Amber",1,4.199999809265137,200.0,35.0
"Dhiraj Canteen",1,4.199999809265137,200.0,63.0
"Dhorajiwala Sweets and Namkeen",1,4.199999809265137,100.0,18.0
"Diesel Cafe",1,4.199999809265137,300.0,31.0
"Diet4Fit",1,4.199999809265137,150.0,46.0
"Dilkush Punjabi Food Express",1,4.199999809265137,150.0,28.0
"Dilli Da Roll",1,4.199999809265137,150.0,35.0
"Dilli Darbaar",1,4.199999809265137,250.0,36.0
"Dilliwala Family Dhaba",1,4.199999809265137,150.0,34.0
"Dilshad Biryani",1,4.199999809265137,500.0,30.0
"Dimcy Nutri Kulcha",1,4.199999809265137,100.0,17.0
"Dimsum Station",1,4.199999809265137,250.0,41.0
"Dirty Dough Pizza By Moets",1,4.199999809265137,550.0,46.0
"Dishu Pizza House",1,4.199999809265137,200.0,38.0
"Doner King",1,4.199999809265137,300.0,32.0
"Doon Tripple Nine",1,4.199999809265137,100.0,29.0
"Doon Zaika Momo Express",1,4.199999809265137,150.0,40.0
"Dormito's Pizza",1,4.199999809265137,200.0,34.0
"Dosa Coffee",1,4.199999809265137,100.0,37.0
"Dosa Xpress",1,4.199999809265137,200.0,29.0
"Dosas N More",1,4.199999809265137,250.0,59.0
"Dot Eat",1,4.199999809265137,150.0,38.0
"Dough As You Like",1,4.199999809265137,100.0,32.0
"Downtown Restro & Cafe",1,4.199999809265137,350.0,28.0
"Dragon Chinese & Pav Bhaji",1,4.199999809265137,100.0,24.0
"Dragon Flames Delivery",1,4.199999809265137,200.0,32.0
"Dragon House - Radisson Jaipur City Center",1,4.199999809265137,100.0,34.0
"Drama Kitchen",1,4.199999809265137,100.0,30.0
"Dream Art Cafe",1,4.199999809265137,150.0,40.0
"Dream Desserts",1,4.199999809265137,100.0,49.0
"Dream Home Stay",1,4.199999809265137,150.0,41.0
"Dubai Fried Chicken & Mutton",1,4.199999809265137,100.0,39.0
"Durga Foods",1,4.199999809265137,200.0,34.0
"Durgapur Snacks",1,4.199999809265137,300.0,47.0
"Dutt Guru Kripa",1,4.199999809265137,100.0,38.0
"Dwaraka Veg Restaurant",1,4.199999809265137,300.0,30.0
"Dwarka Sweets",1,4.199999809265137,150.0,27.0
"Dyal Sweets and Bakery",1,4.199999809265137,150.0,28.0
"Dynamik Pizza",1,4.199999809265137,250.0,34.0
"D'zurt Cafe",1,4.199999809265137,100.0,37.0
"Dzurt Patisserie and Cafe",1,4.199999809265137,100.0,30.0
"E Yug",1,4.199999809265137,150.0,61.0
"EasyBites by Empire",1,4.199999809265137,300.0,28.0
"Eat & Joy Cafe",1,4.199999809265137,150.0,38.0
"Eat Best Arabian Hub",1,4.199999809265137,200.0,27.0
"Eat Central",1,4.199999809265137,150.0,33.0
"Eating Circles",1,4.199999809265137,100.0,47.0
"Eatology",1,4.199999809265137,250.0,32.0
"Eatos",1,4.199999809265137,200.0,27.0
"Ecko- Artisanal Bistro",1,4.199999809265137,200.0,41.0
"Eclair De Cake",1,4.199999809265137,100.0,43.0
"Eddies",1,4.199999809265137,200.0,36.0
"Eden Bakery",1,4.199999809265137,100.0,27.0
"EDEN By Connoisseur",1,4.199999809265137,200.0,27.0
"Eden Garden",1,4.199999809265137,50.0,38.0
"Egg Omlet Center",1,4.199999809265137,150.0,41.0
"Eggiterian Cafe",1,4.199999809265137,200.0,40.0
"Ekadashi Upahargruha",1,4.199999809265137,200.0,28.0
"Eko Foodz",1,4.199999809265137,150.0,27.0
"El Chico",1,4.199999809265137,550.0,30.0
"El Gastro Cafe And Restaurant",1,4.199999809265137,400.0,39.0
"Embassy",1,4.199999809265137,12.0,34.0
"Emy’s Chicken",1,4.199999809265137,400.0,27.0
"Enchante by Chai Point",1,4.199999809265137,300.0,22.0
"Enfield Cafe",1,4.199999809265137,100.0,34.0
"English Masala",1,4.199999809265137,50.0,34.0
"Epare Bangla",1,4.199999809265137,250.0,37.0
"Esselate!",1,4.199999809265137,150.0,30.0
"Essence Patisserie",1,4.199999809265137,300.0,53.0
"Essence The Veg Hub",1,4.199999809265137,100.0,22.0
"EverPie Pizza",1,4.199999809265137,100.0,34.0
"Evu's Food World Mallus Kitchen",1,4.199999809265137,100.0,21.0
"Exotic Momos",1,4.199999809265137,100.0,55.0
"F For Fries",1,4.199999809265137,50.0,30.0
"F.O.I",1,4.199999809265137,100.0,33.0
"Fa Yian",1,4.199999809265137,100.0,27.0
"Fabelle Chocolates - ITC Maurya",1,4.199999809265137,150.0,45.0
"Falooda Hut",1,4.199999809265137,200.0,39.0
"Famoso",1,4.199999809265137,200.0,29.0
"Famous Restaurant",1,4.199999809265137,150.0,46.0
"Famous Sev Usal",1,4.199999809265137,150.0,26.0
"Fams Food",1,4.199999809265137,50.0,39.0
"Fanchaistic Chai",1,4.199999809265137,150.0,33.0
"Fancy Ice Cream",1,4.199999809265137,250.0,20.0
"Fantasy Bakery & Cafe",1,4.199999809265137,100.0,26.0
"Fateraj Tea And Nasta House",1,4.199999809265137,100.0,18.0
"Favourite Pizza And Grill",1,4.199999809265137,200.0,35.0
"Feed Bag",1,4.199999809265137,150.0,40.0
"Feel In Saudia Shawarma",1,4.199999809265137,100.0,26.0
"Fiesta Juice & Snacks Junction",1,4.199999809265137,300.0,30.0
"Fill In Fast Food And Chinese",1,4.199999809265137,50.0,24.0
"Fire & Ice Mandi Restaurent",1,4.199999809265137,200.0,51.0
"Firoz Hotel Chicken Biryani Counter",1,4.199999809265137,100.0,19.0
"First Innings Multicuisine Restaurant - The Stadel",1,4.199999809265137,300.0,41.0
"Flame 'N' Go",1,4.199999809265137,300.0,21.0
"Flames Restro & Bar - Raghu Mahal Hotel",1,4.199999809265137,300.0,33.0
"Flavours Of Chaap",1,4.199999809265137,150.0,28.0
"Flavours Of Murthal",1,4.199999809265137,150.0,56.0
"Flavours Of Southwala",1,4.199999809265137,200.0,39.0
"Flavourzy",1,4.199999809265137,350.0,63.0
"Florentine - Hotel Gateway Grandeur",1,4.199999809265137,250.0,58.0
"FNF Cafe",1,4.199999809265137,100.0,38.0
"Food Affairs",1,4.199999809265137,100.0,34.0
"Food Bus Of India",1,4.199999809265137,250.0,36.0
"Food Engine",1,4.199999809265137,150.0,28.0
"Food Fam",1,4.199999809265137,50.0,33.0
"Food Garden",1,4.199999809265137,50.0,42.0
"Food Parlour",1,4.199999809265137,100.0,19.0
"Food Storiezzz",1,4.199999809265137,100.0,25.0
"Food Tree",1,4.199999809265137,100.0,43.0
"Foodaholic",1,4.199999809265137,150.0,26.0
"Foodiess Pavellion",1,4.199999809265137,250.0,45.0
"Foodiex",1,4.199999809265137,100.0,46.0
"FoodPath",1,4.199999809265137,150.0,50.0
"Foods Day",1,4.199999809265137,450.0,23.0
"Dum Safar Biryani by Barbeque Nation",52,4.198076940499819,191.3462,42.9231
"Goli Vada Pav No. 1",8,4.187499940395355,193.75,29.5
"Burger Singh - Big Punjabi Burgers",26,4.18461535527156,176.9231,29.4231
"Indian Coffee House",6,4.183333237965901,158.3333,20.6667
"Gianis - Ice Cream, Shakes & Sundaes",15,4.180000034968058,143.3333,22.0
"Behrouz Biryani",54,4.177777771596555,194.4444,29.8333
"Atul Bakery",4,4.175000071525574,150.0,26.25
"Brown Sugar",4,4.175000071525574,112.5,24.5
"Shiv Sagar",4,4.174999952316284,137.5,35.5
"Berco's - If You Love Chinese",7,4.171428510120937,171.4286,36.4286
"Oven Story Pizza - Standout Toppings",45,4.171111128065321,191.1111,38.4
"Mahalaxmi Sweets",3,4.166666825612386,150.0,21.0
"Lemon Grass",3,4.166666666666667,200.0,38.3333
"Mehfil",3,4.166666666666667,116.6667,40.3333
"Melting Moments",3,4.166666666666667,166.6667,26.0
"Miki Momo",3,4.166666666666667,116.6667,29.6667
"Muscleholics",3,4.166666666666667,183.3333,32.3333
"Aggarwal Sweets",3,4.166666666666667,87.3333,40.3333
"AM Biryani",3,4.166666666666667,100.0,22.6667
"Shawarmaji",3,4.166666666666667,166.6667,30.6667
"Chili's Grill & Bar",3,4.166666666666667,283.3333,43.3333
"Just Juice",3,4.166666666666667,300.0,37.6667
"Kolkata Famous Kati Roll",3,4.166666666666667,133.3333,35.6667
"Art Of Biryani",3,4.166666507720947,100.0,39.6667
"Dosa Planet",3,4.166666507720947,200.0,40.6667
"DS Dosa Factory",3,4.166666507720947,266.6667,28.6667
"Boston & Co.",3,4.166666507720947,350.0,36.0
"Keventers - Milkshakes & Desserts",33,4.163636373751091,165.1515,30.3636
"Giani's",7,4.157142877578735,200.0,28.0
"Roll Express",7,4.157142775399344,135.7143,28.1429
"Salads Point",2,4.150000095367432,225.0,35.0
"Juice World",2,4.150000095367432,125.0,34.0
"Kareem's Kitchen",2,4.150000095367432,200.0,27.0
"Khaana Khazana",2,4.150000095367432,175.0,35.5
"LA Cream",2,4.150000095367432,175.0,28.5
"Big Bite Bakers",2,4.150000095367432,175.0,30.5
"Burrigos Mexican Wrap Co",2,4.150000095367432,150.0,53.0
"Cake Master",2,4.150000095367432,150.0,29.0
"Aami Bangali Restaurant",2,4.150000095367432,175.0,31.0
"AFC - American Fried Chicken",2,4.150000095367432,125.0,35.0
"Anardana",2,4.150000095367432,200.0,45.5
"Arabian Bites",2,4.150000095367432,150.0,38.0
"Bati Chokha Wala Family Restaurant",2,4.150000095367432,150.0,31.0
"Meals on Wheels",2,4.150000095367432,125.0,30.0
"Momo House",2,4.150000095367432,200.0,48.5
"My Cold Zone",2,4.150000095367432,325.0,30.5
"Glen's Bakehouse",2,4.150000095367432,125.0,24.5
"GoGreen by Nomad Pizza",2,4.150000095367432,150.0,35.0
"Gourmet Ice Cream Cake By Baskin Robbins",2,4.150000095367432,125.0,38.0
"Guru Kripa",2,4.150000095367432,225.0,38.5
"Haldi Restaurant",2,4.150000095367432,150.0,33.5
"Hotel Samrat",2,4.150000095367432,275.0,39.5
"National Bakery",2,4.150000095367432,200.0,17.0
"National Restaurant",2,4.150000095367432,125.0,32.5
"Oberoi Special",2,4.150000095367432,150.0,14.5
"Paakashala",2,4.150000095367432,200.0,31.5
"Pappu Chaiwalla",2,4.150000095367432,175.0,33.5
"Pizza Bar",2,4.150000095367432,125.0,46.5
"Pizza Pub",2,4.150000095367432,125.0,34.0
"Pop Tate's",2,4.150000095367432,225.0,37.5
"Ciro's Pizzeria",2,4.150000095367432,100.0,53.0
"Food Fusion",2,4.150000095367432,125.0,36.0
"A One Coco",2,4.149999976158142,275.0,30.5
"Lakshmi's Chappathi Corner",4,4.149999976158142,175.0,26.75
"Bhatia Di Kulfi",2,4.149999976158142,170.0,19.5
"Chai Point",6,4.149999936421712,166.6667,33.3333
"Bijoli Grill",2,4.1499998569488525,150.0,43.0
"Biriyani Brothers",2,4.1499998569488525,175.0,33.0
"Biryani By Bihari's",2,4.1499998569488525,175.0,35.0
"Bonfire",2,4.1499998569488525,100.0,39.0
"Boomerang",2,4.1499998569488525,225.0,20.0
"Bread Box",2,4.1499998569488525,100.0,36.5
"Burger Headquarter",2,4.1499998569488525,100.0,28.0
"Burhanpur Khowa Jalebi",2,4.1499998569488525,150.0,26.5
"Cake Zone",2,4.1499998569488525,125.0,39.0
"Jani Locho & Khaman House",2,4.1499998569488525,125.0,35.0
"Kalsang",2,4.1499998569488525,150.0,39.5
"Kebabs & Curries Company",2,4.1499998569488525,200.0,28.0
"Khalsa Hotel",2,4.1499998569488525,150.0,27.0
"Kuduk Chicken",2,4.1499998569488525,125.0,36.0
"La Paris Bakers",2,4.1499998569488525,275.0,23.5
"Lassi Day Cafe",2,4.1499998569488525,175.0,26.0
"Chinese Tadka",2,4.1499998569488525,125.0,32.0
"Civil Lines Social",2,4.1499998569488525,125.0,53.5
"Cream Bell Ice Cream",2,4.1499998569488525,125.0,35.5
"Dosa.In",2,4.1499998569488525,125.0,24.5
"Shree Balaji Bhojnalaya",2,4.1499998569488525,125.0,35.5
"Shree Krishna Restaurant",2,4.1499998569488525,175.0,21.0
"Quick Pick",2,4.1499998569488525,250.0,46.5
"R Bhagat Tarrachand",2,4.1499998569488525,125.0,43.0
"Red Chillies",2,4.1499998569488525,100.0,33.0
"Rohit Burger Point",2,4.1499998569488525,175.0,22.5
"Roti-Wala.Com",2,4.1499998569488525,125.0,52.5
"Saladific",2,4.1499998569488525,175.0,29.0
"Shahi Biryani",2,4.1499998569488525,175.0,32.5
"Sharman Jain Sweets",4,4.1499998569488525,200.0,31.0
"Shero Home Food - Kerala",2,4.1499998569488525,125.0,35.0
"Aahar Restaurant",2,4.1499998569488525,150.0,43.5
"Annie's Kerala Kitchen",2,4.1499998569488525,225.0,34.0
"Bangla Foods",2,4.1499998569488525,125.0,33.5
"Bengal Sweets",2,4.1499998569488525,100.0,16.5
"New Prashanth Hotel",2,4.1499998569488525,150.0,42.5
"Maharaja",2,4.1499998569488525,175.0,31.5
"Meal Bowl",2,4.1499998569488525,300.0,38.0
"Michinga",2,4.1499998569488525,250.0,43.0
"Moreshwar Foodee Corner",2,4.1499998569488525,100.0,32.0
"Mr. Crust Bakers",2,4.1499998569488525,225.0,41.0
"FPF Coffee Wale Bhaiya",2,4.1499998569488525,175.0,23.5
"Fusion",2,4.1499998569488525,175.0,42.5
"Ganesh Bhel",2,4.1499998569488525,100.0,21.0
"Gud Mishri",2,4.1499998569488525,150.0,23.5
"Gyani Ji Ka Khalsa Dhaba",2,4.1499998569488525,175.0,37.0
"Hotel 24k",2,4.1499998569488525,100.0,29.5
"Faasos - Wraps & Rolls",56,4.148214263575418,203.5714,29.5179
"McDonald's",32,4.146874979138374,178.125,30.5
"Santushti Shakes & More",5,4.140000057220459,140.0,18.8
"Golden Dragon",5,4.1400000095367435,210.0,44.8
"Biryani Blues",8,4.137500017881393,156.25,29.125
"Gupta Brothers",3,4.133333444595337,133.3333,33.6667
"Ghee and Turmeric",3,4.1333333651224775,233.3333,33.6667
"Bikaner Mishthan Bhandar",3,4.1333333651224775,200.0,27.6667
"Sankalp - The Taste of South",3,4.1333333651224775,150.0,26.3333
"FB Cakes",6,4.1333333651224775,150.0,33.1667
"Pizza Cave",3,4.1333333651224775,150.0,34.3333
"Chhappan Bhog",6,4.133333325386047,133.3333,28.6667
"Bawarchi",6,4.133333245913188,191.6667,35.3333
"Asia Kitchen By Mainland China",3,4.133333206176758,150.0,42.6667
"Nathu's Sweets",3,4.133333206176758,233.3333,37.3333
"Marky Momos",3,4.133333206176758,166.6667,29.0
"Dosaka - Taste of South",3,4.133333206176758,166.6667,33.3333
"Shanthi Sagar",3,4.133333206176758,183.3333,44.3333
"Havmor Ice Cream",13,4.130769234437209,180.7692,26.4615
"Goli Vada Pav",4,4.124999940395355,150.0,31.5
"Khadak Singh Da Dhaba",4,4.1249998807907104,162.5,40.25
"Bikkgane Biryani",12,4.1249998807907104,179.1667,31.75
"Hira Sweets",5,4.119999885559082,170.0,39.4
"Great Indian Khichdi by EatFit",12,4.116666734218597,137.5,27.3333
"Giani Ice Cream",26,4.111538474376385,155.7692,24.2692
"RollsKing",13,4.1076922966883735,161.5385,29.8462
"Ramji Snacks",2,4.1000001430511475,100.0,28.0
"Ghar Se Rasoi",2,4.1000001430511475,200.0,33.0
"Hotel Maa",2,4.1000001430511475,150.0,21.5
"Bikaner Sweets & Snacks",2,4.1000001430511475,250.0,28.0
"Chawla's Restaurant",2,4.1000001430511475,75.0,31.5
"Anna Dosa",2,4.1000001430511475,175.0,29.0
"Nirvana",2,4.1000001430511475,200.0,34.5
"Pizza Heart",2,4.1000001430511475,125.0,40.5
"Kettle Garam",2,4.1000001430511475,200.0,23.5
"Chopstix",2,4.1000001430511475,175.0,43.5
"Martand Misal",2,4.1000001430511475,225.0,35.0
"Momo Express",2,4.1000001430511475,150.0,42.0
"Mumbai Masala",2,4.1000001430511475,125.0,38.0
"Beijing Bites",3,4.100000063578288,166.6667,41.3333
"Cake Shop",3,4.100000063578288,233.3333,24.0
"Haveli Restaurant",3,4.100000063578288,133.3333,25.0
"Circle Of Crust",3,4.100000063578288,266.6667,40.6667
"Natural Fresh Ice Cream",3,4.100000063578288,200.0,21.0
"Seven Heaven",2,4.100000023841858,225.0,33.5
"Mohan Sweets",4,4.100000023841858,100.0,33.25
"Dairy Don",6,4.100000023841858,158.3333,31.5
"Dhaba - Estd 1986 Delhi",4,4.100000023841858,125.0,44.0
"Dharmnandan Puff House",2,4.100000023841858,100.0,15.5
"Harika Royal Restaurant",2,4.100000023841858,275.0,22.0
"Heebee Coffee",2,4.100000023841858,200.0,23.5
"Hotel Arya Bhavan",2,4.100000023841858,200.0,35.5
"Mio Amore",7,4.1000000068119595,207.1429,28.1429
"Anna",5,4.1,170.0,27.2
"Chai Break",5,4.1,210.0,37.2
"Sankalp",6,4.099999984105428,225.0,28.0
"Biggies Burger",19,4.099999967374299,157.8947,31.7895
"Momo Shomo",5,4.099999952316284,180.0,35.8
"Lazeez Hakeem",1,4.099999904632568,100.0,23.0
"Laziz Hotel",1,4.099999904632568,150.0,21.0
"Lazzat",1,4.099999904632568,150.0,38.0
"Lazzetti",2,4.099999904632568,175.0,36.0
